0|2,188|-0,98|-1195,46|0|1|0|0|0|1|-1|1
0,175|2,188|-1,572|-1195,46|0|1|0|0|0|7|-7|1
0,35|2,188|-1,953|-1195,46|0|1|0|0|0|0|0|1
0,525|2,188|-1,953|-1195,46|0|1|0|0|0|0|0|1
0,7|2,188|-1,953|-1195,46|0|1|0|0|0|0|0|1
0,875|2,188|-1,953|-1195,46|0|1|0|0|0|0|0|1
1,05|2,193|-1,953|-1194,781|0|-0,4|0|0,9|0|5|0|1
1,225|2,946|-1,953|-1194,138|0|0,3|0|0,9|0|6|0|1
1,4|3,829|-1,953|-1193,572|0|0,5|0|0,9|0|6|0|1
1,575|4,719|-1,953|-1193,739|0|0,8|0|0,6|0|6|0|1
1,75|5,606|-1,953|-1194,293|0|0,9|0|0,5|0|6|0|1
1,925|6,395|-1,953|-1194,791|0|0,9|0|0,5|0|1|0|1
2,1|6,455|-1,953|-1194,829|0|0,9|0|0,5|0|0|0|1
2,275|6,214|-1,953|-1194,677|0|0,3|0|1|0|5|0|1
2,45|5,238|-1,953|-1194,806|0|-0,6|0|0,8|0|6|0|1
2,625|4,24|-1,953|-1195,123|0|-0,8|0|0,6|0|6|0|1
2,8|3,288|-1,953|-1195,564|0|-0,8|0|0,5|0|6|0|1
2,975|2,359|-1,953|-1196,053|0|-0,9|0|0,5|0|6|0|1
3,15|1,717|-1,603|-1196,781|0|1|0|-0,3|0|10|8|1
3,325|1,381|-0,598|-1197,737|0|1|0|-0,2|1|6|3|1
3,5|1,077|-0,116|-1198,704|0|1|0|-0,1|1|7|3|1
3,675|0,798|0,33|-1199,678|0|1|0|-0,1|1|7|3|1
3,85|0,533|0,778|-1200,656|0|1|0|-0,1|1|7|3|1
4,025|0,281|1,207|-1201,637|0|1|0|-0,1|1|6|3|1
4,2|0,034|1,669|-1202,62|0|1|0|-0,1|1|6|3|1
4,375|-0,212|2,151|-1203,603|0|1|0|-0,1|1|7|3|1
4,55|-0,457|2,6|-1204,586|0|1|0|-0,1|1|7|3|1
4,725|-0,702|3,059|-1205,569|0|1|0|-0,1|1|6|3|1
4,9|-0,947|3,553|-1206,553|0|1|0|-0,1|1|7|3|1
5,075|-1,192|4,041|-1207,536|0|1|0|-0,1|1|6|2|1
5,25|-1,437|4,473|-1208,519|0|1|0|-0,1|1|6|3|1
5,425|-1,68|4,932|-1209,503|0|1|0|-0,1|1|7|3|1
5,6|-1,94|5,256|-1210,482|0|1|0|-0,1|0|6|-1|1
5,775|-2,439|4,97|-1211,335|0|0,9|0|-0,5|0|6|0|1
5,95|-3,156|4,943|-1212,001|0|0,9|0|-0,3|0|6|0|1
6,125|-3,364|4,943|-1212,725|0|1|0|-0,2|0|1|0|1
6,3|-3,372|4,943|-1212,756|0|1|0|-0,2|0|0|0|1
6,475|-3,372|4,943|-1212,756|0|1|0|-0,2|0|0|0|1
6,65|-3,158|4,943|-1212,566|0|0,9|0|0,5|0|5|0|1
6,825|-2,398|5,597|-1211,948|0|0,6|0|0,8|0|9|7|1
7|-1,45|6,388|-1211,593|0|0,6|0|0,8|1|7|4|1
7,175|-0,465|6,887|-1211,353|0|0,6|0|0,8|1|6|2|1
7,35|0,529|7,342|-1211,158|0|0,6|0|0,8|1|6|2|1
7,525|1,529|7,78|-1210,994|0|0,7|0|0,8|1|6|2|1
7,7|2,507|8,201|-1211,166|0|0,9|0|0,5|1|7|3|1
7,875|3,327|8,655|-1211,757|0|0,9|0|0,4|1|7|4|1
8,05|4,026|9,076|-1212,49|0|0,9|0|0,3|0|6|0|1
8,225|4,635|8,606|-1213,168|0|0,9|0|0,3|0|8|-6|1
8,4|5,145|7,373|-1213,736|0|0,9|0|0,3|0|2|0|1
8,575|5,218|7,373|-1213,818|0|0,9|0|0,3|0|0|0|1
8,75|5,219|7,373|-1213,819|0|0,9|0|0,3|0|3|0|1
8,925|5,688|8,481|-1214,562|0|1|0|0,3|0|7|4|1
9,1|6,229|9,024|-1215,419|0|1|0|0,3|1|7|3|1
