0|2,618|-5,97|-363,33|0|1|0|0|0|1|-1|1
0,175|2,618|-6,562|-363,33|0|1|0|0|0|7|-7|1
0,35|2,618|-6,981|-363,33|0|1|0|0|0|0|0|1
0,525|2,618|-6,981|-363,33|0|1|0|0|0|0|0|1
0,7|2,618|-6,981|-363,33|0|1|0|0|0|0|0|1
0,875|2,618|-6,981|-363,33|0|1|0|0|0|0|0|1
1,05|2,618|-6,981|-363,33|0|1|0|0|0|0|0|1
1,225|2,618|-6,981|-363,33|0|1|0|0|0|0|0|1
1,4|2,812|-6,981|-363,541|0|1|0|0,2|0|5|0|1
1,575|3,336|-6,981|-364,403|0|1|0|0,2|0|6|0|1
1,75|3,782|-6,981|-365,353|0|1|0|0,2|0|6|0|1
1,925|3,859|-6,981|-366,32|0|1|0|0|0|6|0|1
2,1|3,509|-6,981|-367,306|0|1|0|-0,2|0|6|0|1
2,275|3,159|-6,981|-368,296|0|1|0|-0,2|0|6|0|1
2,45|2,879|-6,981|-369,307|0|1|0|-0,1|0|6|0|1
2,625|2,699|-6,981|-370,341|0|1|0|-0,1|0|6|0|1
2,8|2,588|-6,981|-371,385|0|1|0|-0,1|0|6|0|1
2,975|2,516|-6,981|-372,432|0|1|0|0|0|6|0|1
3,15|2,462|-6,981|-373,481|0|1|0|0|0|6|-1|1
3,325|2,416|-6,502|-374,499|0|1|0|0|0|9|7|1
3,5|2,375|-5,711|-375,512|0|1|0|0|1|7|4|1
3,675|2,339|-5,212|-376,524|0|1|0|0|0|6|2|1
3,85|2,305|-5,323|-377,537|0|1|0|0|0|7|-4|1
4,025|2,272|-6,38|-378,55|0|1|0|0|0|11|-9|1
4,2|2,243|-8,229|-379,562|0|1|0|0|0|14|-13|1
4,375|2,215|-10,742|-380,575|0|1|0|0|0|17|-16|1
4,55|2,188|-13,808|-381,588|0|1|0|0|0|20|-19|1
4,725|2,161|-15,273|-382,611|0|1|0|0|0|6|0|1
4,9|2,144|-15,273|-383,66|0|1|0|0|0|6|0|1
5,075|2,195|-15,273|-384,708|0|1|0|0|0|6|0|1
5,25|2,327|-14,619|-385,742|0|1|0|0,1|0|9|7|1
5,425|2,472|-13,828|-386,745|0|1|0|0,1|1|7|4|1
5,6|2,625|-13,329|-387,746|0|1|0|0,1|1|6|2|1
5,775|2,779|-12,874|-388,748|0|1|0|0,1|1|6|2|1
5,95|2,921|-12,436|-389,751|0|1|0|0,1|1|6|2|1
6,125|3,048|-12,015|-390,756|0|1|0|0,1|1|7|3|1
