0|2,618|-13,642|91,78|0|1|0|0|0|1|-1|1
0,175|2,618|-14,234|91,78|0|1|0|0|0|7|-7|1
0,35|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
0,525|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
0,7|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
0,875|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,05|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,225|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,4|2,742|-14,635|91,522|0|1|0|0,1|0|5|0|1
1,575|3,174|-14,635|90,6|0|1|0|0,2|0|6|0|1
1,75|3,476|-14,635|89,598|0|1|0|0,1|0|6|0|1
1,925|3,195|-14,635|88,699|0|1|0|-0,2|0|6|0|1
2,1|2,409|-14,635|88,011|0|0,9|0|-0,4|0|6|0|1
2,275|1,802|-14,635|87,233|0|1|0|-0,2|0|6|0|1
2,45|1,692|-14,635|86,198|0|1|0|-0,1|0|6|0|1
2,625|1,609|-14,635|85,151|0|1|0|0|0|6|0|1
2,8|1,562|-13,527|84,124|0|1|0|0|0|7|4|1
2,975|1,522|-12,985|83,011|0|1|0|0|1|8|3|1
3,15|1,515|-12,533|81,829|0|1|0|0|1|7|3|1
3,325|1,543|-12,062|80,647|0|1|0|0|1|7|2|1
3,5|1,583|-11,642|79,465|0|1|0|0|1|7|3|1
3,675|1,627|-11,212|78,284|0|1|0|0|1|7|3|1
3,85|1,672|-10,718|77,103|0|1|0|0|1|8|3|1
4,025|1,717|-10,266|75,922|0|1|0|0|1|7|3|1
4,2|1,762|-9,785|74,74|0|1|0|0|1|7|2|1
4,375|1,844|-9,32|73,563|0|1|0|0,1|1|8|3|1
4,55|2,392|-8,859|72,524|0|0,9|0|0,4|1|7|3|1
4,725|3,168|-8,377|71,632|0|0,9|0|0,4|1|7|3|1
4,9|3,928|-7,932|70,735|0|1|0|0,2|1|8|3|1
5,075|4,303|-7,489|70,132|0|1|0|0,1|1|4|3|1
5,25|4,223|-7,044|70,024|0|1|0|-0,3|1|6|3|1
5,425|3,402|-6,596|69,301|0|0,9|0|-0,3|1|7|3|1
5,6|2,925|-6,156|68,233|0|1|0|0|0|7|1|1
5,775|2,751|-6,45|67,179|0|1|0|0|0|8|-5|1
5,95|2,7|-6,976|66,158|0|1|0|0|0|6|0|1
6,125|2,736|-6,976|65,11|0|1|0|0|0|6|0|1
6,3|2,751|-6,976|64,741|0|1|0|0|0|0|0|1
6,475|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
6,65|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
6,825|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
7|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
7,175|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
7,35|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
7,525|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
7,7|2,751|-6,976|64,736|0|1|0|0|0|0|0|1
7,875|2,433|-6,976|64,183|0|1|0|-0,2|0|6|0|1
8,05|1,73|-6,976|63,415|0|0,9|0|-0,3|0|6|0|1
8,225|1,016|-6,976|62,644|0|0,9|0|-0,4|0|6|0|1
8,4|0,498|-6,976|62,084|0|0,9|0|-0,4|0|1|0|1
8,575|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
8,75|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
8,925|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
9,1|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
9,275|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
9,45|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
9,625|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
9,8|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
9,975|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
10,15|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
10,325|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
10,5|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
10,675|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
10,85|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
11,025|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
11,2|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
11,375|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
11,55|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
11,725|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
11,9|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
12,075|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
12,25|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
12,425|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
12,6|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
12,775|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
12,95|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
13,125|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
13,3|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
13,475|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
13,65|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
13,825|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
14|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
14,175|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
14,35|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
14,525|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
14,7|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
14,875|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
15,05|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
15,225|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
15,4|0,476|-6,976|62,061|0|0,9|0|-0,4|0|0|0|1
15,575|0,494|-6,976|61,583|0|1|0|-0,1|0|6|0|1
15,75|0,533|-6,976|60,547|0|1|0|0|0|6|0|1
15,925|0,618|-6,976|59,501|0|1|0|0|0|6|0|1
16,1|0,788|-6,976|58,465|0|1|0|0,1|0|6|0|1
16,275|0,986|-6,976|57,434|0|1|0|0,1|0|6|0|1
16,45|1,185|-6,975|56,403|0|1|0|0,1|0|6|0|1
16,625|1,385|-6,975|55,373|0|1|0|0,1|0|6|0|1
16,8|1,584|-6,975|54,342|0|1|0|0,1|0|6|0|1
16,975|1,782|-6,975|53,311|0|1|0|0,1|0|6|0|1
17,15|1,981|-6,975|52,279|0|1|0|0,1|0|6|0|1
17,325|2,16|-6,975|51,245|0|1|0|0,1|0|6|0|1
17,5|2,312|-6,975|50,206|0|1|0|0,1|0|6|0|1
17,675|2,437|-6,975|49,164|0|1|0|0,1|0|6|0|1
17,85|2,509|-6,975|48,116|0|1|0|0|0|6|0|1
18,025|2,567|-6,975|47,068|0|1|0|0|0|6|0|1
18,2|2,624|-6,322|46,027|0|1|0|0|0|9|7|1
18,375|2,68|-5,531|45,015|0|1|0|0|1|7|4|1
18,55|2,732|-5,032|44,003|0|1|0|0|1|6|2|1
18,725|2,772|-4,577|42,991|0|1|0|0|1|6|2|1
18,9|2,794|-4,139|41,978|0|1|0|0|1|6|2|1
19,075|2,805|-3,952|40,965|0|1|0|0|0|6|-2|1
19,25|2,809|-4,449|39,951|0|1|0|0|1|6|-1|1
