0|2,208|-0,971|-936,45|0|1|0|0|0|1|-1|1
0,175|2,208|-1,563|-936,45|0|1|0|0|0|7|-7|1
0,35|2,208|-1,953|-936,45|0|1|0|0|0|0|0|1
0,525|2,208|-1,953|-936,45|0|1|0|0|0|0|0|1
0,7|2,208|-1,953|-936,45|0|1|0|0|0|0|0|1
0,875|2,208|-1,953|-936,45|0|1|0|0|0|0|0|1
1,05|2,277|-1,953|-936,545|0|1|0|0,1|0|5|0|1
1,225|2,85|-1,953|-937,338|0|1|0|0,3|0|6|0|1
1,4|3,462|-1,953|-938,19|0|1|0|0,3|0|6|0|1
1,575|3,414|-1,953|-939,197|0|1|0|0|0|6|0|1
1,75|3,246|-1,953|-940,233|0|1|0|-0,1|0|6|0|1
1,925|3,079|-1,047|-941,255|0|1|0|-0,1|0|8|6|1
2,1|2,927|-0,381|-942,257|0|1|0|-0,1|1|6|2|1
2,275|2,804|0,052|-943,262|0|1|0|-0,1|1|6|3|1
2,45|2,697|0,515|-944,219|0|1|0|0|1|6|3|1
2,625|2,57|0,944|-945,098|0|1|0|0|1|6|3|1
2,8|2,434|1,41|-945,975|0|1|0|0|1|5|2|1
2,975|2,302|1,886|-946,853|0|1|0|0|1|6|2|1
3,15|2,187|2,319|-947,733|0|1|0|0|1|6|3|1
3,325|2,1|2,791|-948,607|0|1|0|0|0|5|1|1
3,5|2,027|2,525|-949,342|0|1|0|0|0|6|-5|1
3,675|1,978|2,123|-950,156|0|1|0|0|1|5|1|1
3,85|1,971|2,554|-951,043|0|1|0|0|1|5|2|1
4,025|1,984|2,995|-951,929|0|1|0|0|1|6|3|1
4,2|2,006|3,339|-952,792|0|1|0|0|0|4|-1|1
4,375|2,033|2,805|-953,495|0|1|0|0|0|7|-6|1
4,55|2,065|1,393|-954,043|0|1|0|0|0|11|-11|1
4,725|2,105|0,032|-954,767|0|1|0|0|1|6|-4|1
4,9|2,142|-0,177|-955,653|0|1|0|0|1|6|2|1
5,075|2,174|0,255|-956,539|0|1|0|0|1|6|3|1
5,25|2,205|0,697|-957,425|0|1|0|0|1|6|3|1
5,425|2,234|1,219|-958,311|0|1|0|0|1|5|2|1
5,6|2,263|1,652|-959,197|0|1|0|0|1|6|4|1
5,775|2,292|2,147|-960,083|0|1|0|0|1|5|2|1
5,95|2,32|2,567|-960,969|0|1|0|0|1|6|3|1
6,125|2,349|2,673|-961,948|0|1|0|0|0|6|-3|1
6,3|2,384|1,797|-962,961|0|1|0|0|0|10|-8|1
6,475|2,438|0,099|-963,973|0|1|0|0|0|13|-12|1
6,65|2,512|-1,953|-964,983|0|1|0|0,1|0|6|0|1
6,825|2,658|-1,953|-966,017|0|1|0|0,1|0|6|0|1
7|2,194|-1,953|-966,916|0|1|0|-0,2|0|6|0|1
7,175|1,626|-1,953|-967,798|0|1|0|-0,3|0|6|0|1
7,35|1,057|-1,953|-968,681|0|1|0|-0,3|0|6|0|1
7,525|0,488|-1,953|-969,564|0|1|0|-0,3|0|6|0|1
7,7|-0,081|-1,953|-970,446|0|1|0|-0,3|0|6|0|1
7,875|-0,289|-1,953|-971,394|0|1|0|0|0|6|0|1
8,05|-0,085|-1,953|-972,42|0|1|0|0,1|0|6|0|1
8,225|0,123|-1,603|-973,449|0|1|0|0,1|0|10|8|1
8,4|0,323|-0,598|-974,443|0|1|0|0,1|1|6|3|1
8,575|0,524|-0,116|-975,436|0|1|0|0,1|1|7|3|1
