0|2,618|-13,642|91,78|0|1|0|0|0|1|-1|1
0,175|2,618|-14,234|91,78|0|1|0|0|0|7|-7|1
0,35|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
0,525|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
0,7|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
0,875|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,05|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,225|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,4|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,575|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,75|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
1,925|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
2,1|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
2,275|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
2,45|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
2,625|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
2,8|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
2,975|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
3,15|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
3,325|2,618|-14,635|91,78|0|1|0|0|0|0|0|1
3,5|2,651|-14,635|91,667|0|1|0|0|0|5|0|1
3,675|2,966|-14,635|90,741|0|1|0|0,1|0|6|0|1
3,85|3,325|-14,635|89,756|0|1|0|0,2|0|6|0|1
4,025|3,683|-14,635|88,769|0|1|0|0,2|0|6|0|1
4,2|3,987|-14,635|87,765|0|1|0|0,1|0|6|0|1
4,375|4,151|-14,635|86,729|0|1|0|0,1|0|6|0|1
4,55|4,18|-14,635|85,68|0|1|0|0|0|6|0|1
4,725|4,101|-14,635|84,634|0|1|0|0|0|6|0|1
4,9|3,963|-14,635|83,593|0|1|0|-0,1|0|6|0|1
5,075|3,785|-14,635|82,559|0|1|0|-0,1|0|6|0|1
5,25|3,556|-14,635|81,534|0|1|0|-0,1|0|6|0|1
5,425|3,252|-14,635|80,53|0|1|0|-0,2|0|6|0|1
5,6|2,394|-14,635|80,004|0|0,9|0|-0,5|0|6|0|1
5,775|1,602|-14,635|79,416|0|0,9|0|-0,4|0|6|0|1
5,95|1,218|-14,635|78,448|0|1|0|-0,2|0|3|0|1
6,125|1,161|-14,635|78,296|0|1|0|-0,2|0|3|0|1
6,3|2,014|-14,635|78,055|0|0,9|0|0,5|0|6|0|1
6,475|3,016|-14,635|77,884|0|0,7|0|0,7|0|6|0|1
6,65|3,927|-14,635|78,366|0|0,5|0|0,8|0|6|0|1
6,825|4,536|-14,635|79,12|0|0,3|0|1|0|6|0|1
7|4,788|-14,635|80,135|0|0,1|0|1|0|6|0|1
7,175|4,909|-14,635|81,177|0|0,1|0|1|0|6|0|1
7,35|4,934|-14,635|81,939|0|0|0|1|0|1|0|1
7,525|4,935|-14,635|81,971|0|0|0|1|0|0|0|1
7,7|4,935|-13,982|81,971|0|0|0|1|0|7|7|1
7,875|4,935|-13,191|81,971|0|0|0|1|1|4|4|1
8,05|5,281|-12,692|81,964|0|0,5|0|0,9|1|6|2|1
8,225|6,294|-12,237|81,938|0|0,7|0|0,7|1|6|2|1
8,4|7,306|-11,799|81,9|0|0,7|0|0,7|1|6|2|1
8,575|8,318|-11,378|81,844|0|0,7|0|0,7|1|7|3|1
8,75|9,025|-10,924|81,192|0|1|0|0,1|1|7|4|1
8,925|9,121|-10,424|80,19|0|1|0|-0,1|1|6|2|1
9,1|8,957|-9,965|79,191|0|1|0|-0,1|1|6|2|1
9,275|8,712|-9,531|78,208|0|1|0|-0,1|1|7|4|1
9,45|8,444|-9,021|77,231|0|1|0|-0,1|1|6|2|1
9,625|8,17|-8,563|76,255|0|1|0|-0,1|1|7|3|1
9,8|7,893|-8,112|75,281|0|1|0|-0,1|1|6|3|1
9,975|7,604|-7,646|74,31|0|1|0|-0,1|1|6|2|1
10,15|6,958|-7,226|73,543|0|0,9|0|-0,5|1|7|3|1
10,325|6,112|-6,795|72,987|0|-0,9|0|0,5|1|6|3|1
10,5|5,224|-6,301|72,499|0|-0,9|0|0,5|1|7|3|1
10,675|4,436|-5,85|71,884|0|1|0|-0,3|1|6|3|1
10,85|3,963|-5,395|70,99|0|1|0|-0,2|1|6|2|1
11,025|3,631|-4,971|70,033|0|1|0|-0,1|1|6|3|1
11,2|3,374|-4,583|69,053|0|1|0|-0,1|0|6|0|1
11,375|3,155|-5,063|68,064|0|1|0|-0,1|0|8|-6|1
11,55|2,975|-6,428|67,067|0|1|0|-0,1|0|12|-10|1
11,725|2,872|-6,976|66,043|0|1|0|0|0|6|0|1
11,9|2,835|-6,976|64,994|0|1|0|0|0|6|0|1
12,075|2,801|-6,976|63,945|0|1|0|0|0|6|0|1
12,25|2,767|-6,976|62,896|0|1|0|0|0|6|0|1
12,425|2,733|-6,976|61,846|0|1|0|0|0|6|0|1
12,6|2,699|-6,976|60,797|0|1|0|0|0|6|0|1
12,775|2,665|-6,976|59,747|0|1|0|0|0|6|0|1
12,95|2,631|-6,976|58,698|0|1|0|0|0|6|0|1
13,125|2,597|-6,976|57,648|0|1|0|0|0|6|0|1
13,3|2,564|-6,975|56,599|0|1|0|0|0|6|0|1
13,475|2,53|-6,975|55,549|0|1|0|0|0|6|0|1
13,65|2,496|-6,975|54,5|0|1|0|0|0|6|0|1
13,825|2,472|-6,975|53,45|0|1|0|0|0|6|0|1
14|2,476|-6,975|52,4|0|1|0|0|0|6|0|1
14,175|2,491|-6,975|51,35|0|1|0|0|0|6|0|1
14,35|2,512|-6,975|50,301|0|1|0|0|0|6|0|1
14,525|2,538|-6,975|49,251|0|1|0|0|0|6|0|1
14,7|2,566|-6,975|48,201|0|1|0|0|0|6|0|1
14,875|2,593|-5,867|47,174|0|1|0|0|0|7|4|1
15,05|2,619|-5,325|46,161|0|1|0|0|1|7|3|1
15,225|2,646|-4,873|45,148|0|1|0|0|1|6|3|1
15,4|2,672|-4,402|44,135|0|1|0|0|1|6|2|1
15,575|2,699|-4,06|43,122|0|1|0|0|0|6|-1|1
15,75|2,725|-4,492|42,109|0|1|0|0|1|6|-2|1
15,925|2,752|-4,357|41,096|0|1|0|0|1|6|2|1
16,1|2,778|-3,94|40,083|0|1|0|0|1|7|3|1
16,275|2,805|-3,565|39,07|0|1|0|0|0|6|-1|1
16,45|2,831|-4,048|38,058|0|1|0|0|0|8|-6|1
16,625|2,857|-4,633|37,045|0|1|0|0|1|6|0|1
16,8|2,873|-4,275|36,032|0|1|0|0|1|7|3|1
16,975|2,857|-4,139|35,018|0|1|0|0|0|6|-3|1
17,15|2,81|-4,515|34,006|0|1|0|0|1|6|1|1
17,325|2,731|-4,133|32,996|0|1|0|0|1|6|2|1
17,5|2,64|-3,682|31,987|0|1|0|0|0|6|1|1
17,675|2,547|-3,901|30,978|0|1|0|0|1|6|0|1
17,85|2,452|-3,646|29,969|0|1|0|0|1|7|3|1
18,025|2,357|-3,195|28,961|0|1|0|0|1|6|3|1
18,2|2,264|-3,116|27,951|0|1|0|0|0|7|-3|1
18,375|2,196|-4,013|26,941|0|1|0|0|0|10|-8|1
18,55|2,169|-5,729|25,928|0|1|0|0|0|14|-12|1
18,725|2,179|-6,978|24,905|0|1|0|0|0|6|0|1
18,9|2,218|-6,978|23,857|0|1|0|0|0|6|0|1
19,075|2,258|-6,978|22,807|0|1|0|0|0|6|0|1
19,25|2,288|-6,978|21,758|0|1|0|0|0|6|0|1
19,425|2,251|-6,978|20,709|0|1|0|0|0|6|0|1
19,6|2,153|-6,978|19,664|0|1|0|0|0|6|0|1
19,775|2,013|-6,978|18,623|0|1|0|-0,1|0|6|0|1
19,95|1,833|-6,978|17,589|0|1|0|-0,1|0|6|0|1
